Name,State,Year,Population.Size,CalfCowRatio,Sample.Size_Calf.Cow,Survey.Month_Calf.Cow,Females.Harvested_Harvest,PrePost,Eprecipb,Eprecipa,Totprecipb,Totprecipa,Ewinter,Wintertot,Wintera,Grizzly.Bear,Wolf,SummerNDVI,WinterNDVI,Ecotype
7,1,2006,243,40,231,April,NA,post,98.0195,213.3658,208.5632,330.1986,100.4783,219.4945,219.4945,Occasional sighting,Populations well-established,14.07030205,5.139247948,B
7,1,2007,139,30.39215686,133,April,NA,post,141.891,98.0195,263.7791,208.5632,126.0905,226.1666,226.1666,Occasional sighting,Populations well-established,20.75406509,13.93145136,B
7,1,2007,139,30.39215686,133,April,NA,post,141.891,98.0195,263.7791,208.5632,126.0905,226.1666,226.1666,Occasional sighting,Populations well-established,20.75406509,13.93145136,B
7,1,2007,139,30.39215686,133,April,NA,post,141.891,98.0195,263.7791,208.5632,126.0905,226.1666,226.1666,Occasional sighting,Populations well-established,20.75406509,13.93145136,B
7,1,2008,144,26.92307692,132,April,NA,post,229.9273,141.891,340.1072,263.7791,157.7811,322.8802,322.8802,Occasional sighting,Populations well-established,21.98930444,13.68893091,B
7,1,2008,144,26.92307692,132,April,NA,post,229.9273,141.891,340.1072,263.7791,157.7811,322.8802,322.8802,Occasional sighting,Populations well-established,21.98930444,13.68893091,B
7,1,2008,144,26.92307692,132,April,NA,post,229.9273,141.891,340.1072,263.7791,157.7811,322.8802,322.8802,Occasional sighting,Populations well-established,21.98930444,13.68893091,B
7,1,1992,249,41,NA,January,NA,post,258.537,171.6778,415.8365,281.3493,131.6753,263.502,263.502,Occasional sighting,Populations well-established,21.179256,19.04419974,B
7,1,2009,206,19.25465839,192,April,NA,post,131.5979,229.9273,257.4496,340.1072,90.221,174.8005,174.8005,Occasional sighting,Populations well-established,23.74629214,16.15621537,B
7,1,1992,249,41,NA,January,NA,post,258.537,171.6778,415.8365,281.3493,131.6753,263.502,263.502,Occasional sighting,Populations well-established,21.179256,19.04419974,B
7,1,2010,215,17.24137931,204,April,NA,post,206.3008,131.5979,339.8054,257.4496,170.7642,321.315,321.315,Occasional sighting,Populations well-established,25.81631307,19.33600267,B
7,1,2010,215,17.24137931,204,April,NA,post,206.3008,131.5979,339.8054,257.4496,170.7642,321.315,321.315,Occasional sighting,Populations well-established,25.81631307,19.33600267,B
7,1,2010,215,17.24137931,204,April,NA,post,206.3008,131.5979,339.8054,257.4496,170.7642,321.315,321.315,Occasional sighting,Populations well-established,25.81631307,19.33600267,B
7,1,1989,209,48,NA,January,NA,post,132.1952,163.9157,322.3494,210.11454,149.2062,203.7879,203.7879,Occasional sighting,Populations well-established,19.43058547,17.04966023,B
7,1,1989,209,48,NA,January,NA,post,132.1952,163.9157,322.3494,210.11454,149.2062,203.7879,203.7879,Occasional sighting,Populations well-established,19.43058547,17.04966023,B
7,1,1989,209,48,NA,January,NA,post,132.1952,163.9157,322.3494,210.11454,149.2062,203.7879,203.7879,Occasional sighting,Populations well-established,19.43058547,17.04966023,B
7,1,1991,241,39,NA,January,NA,post,171.6778,85.2803,281.3493,312.0391,138.0655,220.0902,220.0902,Occasional sighting,Populations well-established,16.57828918,17.77307206,B
7,1,1991,241,39,NA,January,NA,post,171.6778,85.2803,281.3493,312.0391,138.0655,220.0902,220.0902,Occasional sighting,Populations well-established,16.57828918,17.77307206,B
7,1,2000,359,32,NA,January,NA,post,170.518,126.9379,256.3033,238.0923,74.2732,177.41,177.41,Occasional sighting,Populations well-established,8.739103231,6.489791572,B
7,1,2009,206,19.25465839,192,April,NA,post,131.5979,229.9273,257.4496,340.1072,90.221,174.8005,174.8005,Occasional sighting,Populations well-established,23.74629214,16.15621537,B
7,1,2001,362,35,NA,January,NA,post,172.507,170.518,258.75638,256.3033,95.9453,228.9849,228.9849,Occasional sighting,Populations well-established,7.43299655,1.643310309,B
8,1,1991,74,72.72727273,57,February,NA,post,211.8206,29.0452,290.7012,220.0843,78.4198,185.862,185.862,No,Present at low densities,22.09981082,23.79134626,B
8,1,1991,74,72.72727273,57,February,NA,post,211.8206,29.0452,290.7012,220.0843,78.4198,185.862,185.862,No,Present at low densities,22.09981082,23.79134626,B
8,1,1991,74,72.72727273,57,February,NA,post,211.8206,29.0452,290.7012,220.0843,78.4198,185.862,185.862,No,Present at low densities,22.09981082,23.79134626,B
8,1,1991,74,72.72727273,57,February,NA,post,211.8206,29.0452,290.7012,220.0843,78.4198,185.862,185.862,No,Present at low densities,22.09981082,23.79134626,B
8,1,1989,71,61.76470588,55,February,NA,post,95.3209,97.4804,265.4757,162.87894,118.999,120.0272,120.0272,No,Present at low densities,16.07042738,23.51376966,B
8,1,1989,71,61.76470588,55,February,NA,post,95.3209,97.4804,265.4757,162.87894,118.999,120.0272,120.0272,No,Present at low densities,16.07042738,23.51376966,B
8,1,1989,71,61.76470588,55,February,NA,post,95.3209,97.4804,265.4757,162.87894,118.999,120.0272,120.0272,No,Present at low densities,16.07042738,23.51376966,B
8,1,1998,852,37.83783784,51,February,NA,post,170.3898,232.697,281.9911,430.3056,122.9336,209.2085,209.2085,No,Present at low densities,25.18009263,31.11859635,B
8,1,2010,2109,25.16425756,1905,February,NA,post,215.87,121.5697,393.1647,269.04,123.5669,251.2037,251.2037,No,Present at low densities,25.7086152,32.13523096,B
8,1,1992,72,22.58064516,38,February,NA,post,225.1073,211.8206,364.5224,290.7012,85.3626,210.5842,210.5842,No,Present at low densities,18.41876519,25.52111565,B
8,1,2010,2109,25.16425756,1905,February,NA,post,215.87,121.5697,393.1647,269.04,123.5669,251.2037,251.2037,No,Present at low densities,25.7086152,32.13523096,B
8,1,2010,2109,25.16425756,1905,February,NA,post,215.87,121.5697,393.1647,269.04,123.5669,251.2037,251.2037,No,Present at low densities,25.7086152,32.13523096,B
8,1,2010,2109,25.16425756,1905,February,NA,post,215.87,121.5697,393.1647,269.04,123.5669,251.2037,251.2037,No,Present at low densities,25.7086152,32.13523096,B
8,1,2009,1569,31.94690266,1491,February,NA,post,121.5697,239.4632,269.04,352.1429,80.1987,158.6404,158.6404,No,Present at low densities,24.10564506,31.28336859,B
8,1,2009,1569,31.94690266,1491,February,NA,post,121.5697,239.4632,269.04,352.1429,80.1987,158.6404,158.6404,No,Present at low densities,24.10564506,31.28336859,B
8,1,2009,1569,31.94690266,1491,February,NA,post,121.5697,239.4632,269.04,352.1429,80.1987,158.6404,158.6404,No,Present at low densities,24.10564506,31.28336859,B
8,1,2009,1569,31.94690266,1491,February,NA,post,121.5697,239.4632,269.04,352.1429,80.1987,158.6404,158.6404,No,Present at low densities,24.10564506,31.28336859,B
8,1,2008,1025,39.68503937,887,February,NA,post,239.4632,165.0887,352.1429,262.1895,102.6527,221.6773,221.6773,No,Present at low densities,18.78290126,28.38212961,B
8,1,1989,71,61.76470588,55,February,NA,post,95.3209,97.4804,265.4757,162.87894,118.999,120.0272,120.0272,No,Present at low densities,16.07042738,23.51376966,B
8,1,1995,57,33.33333333,44,February,NA,post,190.185,125.6707,362.2543,239.0066,106.3225,211.382,211.382,No,Present at low densities,22.29576539,28.0514296,B
8,1,1997,55,39.13043478,32,February,NA,post,232.697,161.3068,430.3056,223.7176,81.8607,166.0316,166.0316,No,Present at low densities,32.70504218,37.74423783,B
8,1,1997,55,39.13043478,32,February,NA,post,232.697,161.3068,430.3056,223.7176,81.8607,166.0316,166.0316,No,Present at low densities,32.70504218,37.74423783,B
8,1,1997,55,39.13043478,32,February,NA,post,232.697,161.3068,430.3056,223.7176,81.8607,166.0316,166.0316,No,Present at low densities,32.70504218,37.74423783,B
8,1,1997,55,39.13043478,32,February,NA,post,232.697,161.3068,430.3056,223.7176,81.8607,166.0316,166.0316,No,Present at low densities,32.70504218,37.74423783,B
8,1,1996,46,23.33333333,37,February,NA,post,161.3068,190.185,223.7176,362.2543,174.2055,254.5214,254.5214,No,Present at low densities,12.28788689,18.93282999,B
8,1,1996,46,23.33333333,37,February,NA,post,161.3068,190.185,223.7176,362.2543,174.2055,254.5214,254.5214,No,Present at low densities,12.28788689,18.93282999,B
8,1,1996,46,23.33333333,37,February,NA,post,161.3068,190.185,223.7176,362.2543,174.2055,254.5214,254.5214,No,Present at low densities,12.28788689,18.93282999,B
8,1,1992,72,22.58064516,38,February,NA,post,225.1073,211.8206,364.5224,290.7012,85.3626,210.5842,210.5842,No,Present at low densities,18.41876519,25.52111565,B
8,1,1995,57,33.33333333,44,February,NA,post,190.185,125.6707,362.2543,239.0066,106.3225,211.382,211.382,No,Present at low densities,22.29576539,28.0514296,B
8,1,1992,72,22.58064516,38,February,NA,post,225.1073,211.8206,364.5224,290.7012,85.3626,210.5842,210.5842,No,Present at low densities,18.41876519,25.52111565,B
8,1,1995,57,33.33333333,44,February,NA,post,190.185,125.6707,362.2543,239.0066,106.3225,211.382,211.382,No,Present at low densities,22.29576539,28.0514296,B
8,1,1995,57,33.33333333,44,February,NA,post,190.185,125.6707,362.2543,239.0066,106.3225,211.382,211.382,No,Present at low densities,22.29576539,28.0514296,B
8,1,1993,89,60.52631579,61,February,NA,post,190.0036,225.1073,475.9719,364.5224,52.9928,165.1638,165.1638,No,Present at low densities,26.79104017,35.71052215,B
8,1,1993,89,60.52631579,61,February,NA,post,190.0036,225.1073,475.9719,364.5224,52.9928,165.1638,165.1638,No,Present at low densities,26.79104017,35.71052215,B
8,1,1993,89,60.52631579,61,February,NA,post,190.0036,225.1073,475.9719,364.5224,52.9928,165.1638,165.1638,No,Present at low densities,26.79104017,35.71052215,B
8,1,1993,89,60.52631579,61,February,NA,post,190.0036,225.1073,475.9719,364.5224,52.9928,165.1638,165.1638,No,Present at low densities,26.79104017,35.71052215,B
8,1,1992,72,22.58064516,38,February,NA,post,225.1073,211.8206,364.5224,290.7012,85.3626,210.5842,210.5842,No,Present at low densities,18.41876519,25.52111565,B
8,1,2008,1025,39.68503937,887,February,NA,post,239.4632,165.0887,352.1429,262.1895,102.6527,221.6773,221.6773,No,Present at low densities,18.78290126,28.38212961,B
8,1,1996,46,23.33333333,37,February,NA,post,161.3068,190.185,223.7176,362.2543,174.2055,254.5214,254.5214,No,Present at low densities,12.28788689,18.93282999,B
8,1,2000,859,30,78,February,NA,post,150.9094,141.0983,235.9361,253.817,61.4243,147.5127,147.5127,No,Present at low densities,-2.570638842,11.52474411,B
8,1,2002,1176,22.58064516,76,February,NA,post,161.1863,147.3979,286.3083,226.41447,76.3868,253.8742,253.8742,No,Present at low densities,9.653146465,17.67208602,B
8,1,2002,1176,22.58064516,76,February,NA,post,161.1863,147.3979,286.3083,226.41447,76.3868,253.8742,253.8742,No,Present at low densities,9.653146465,17.67208602,B
8,1,2002,1176,22.58064516,76,February,NA,post,161.1863,147.3979,286.3083,226.41447,76.3868,253.8742,253.8742,No,Present at low densities,9.653146465,17.67208602,B
8,1,2002,1176,22.58064516,76,February,NA,post,161.1863,147.3979,286.3083,226.41447,76.3868,253.8742,253.8742,No,Present at low densities,9.653146465,17.67208602,B
8,1,2001,1286,42.30769231,185,February,NA,post,147.3979,150.9094,226.41447,235.9361,72.2951,158.3184,158.3184,No,Present at low densities,9.565738381,16.30950739,B
8,1,2001,1286,42.30769231,185,February,NA,post,147.3979,150.9094,226.41447,235.9361,72.2951,158.3184,158.3184,No,Present at low densities,9.565738381,16.30950739,B
8,1,2001,1286,42.30769231,185,February,NA,post,147.3979,150.9094,226.41447,235.9361,72.2951,158.3184,158.3184,No,Present at low densities,9.565738381,16.30950739,B
8,1,2008,1025,39.68503937,887,February,NA,post,239.4632,165.0887,352.1429,262.1895,102.6527,221.6773,221.6773,No,Present at low densities,18.78290126,28.38212961,B
8,1,2000,859,30,78,February,NA,post,150.9094,141.0983,235.9361,253.817,61.4243,147.5127,147.5127,No,Present at low densities,-2.570638842,11.52474411,B
8,1,2003,850,37.97468354,327,February,NA,post,148.0901,161.1863,202.4068,286.3083,98.3539,167.1462,167.1462,No,Present at low densities,14.52258648,23.50887817,B
8,1,2000,859,30,78,February,NA,post,150.9094,141.0983,235.9361,253.817,61.4243,147.5127,147.5127,No,Present at low densities,-2.570638842,11.52474411,B
8,1,2000,859,30,78,February,NA,post,150.9094,141.0983,235.9361,253.817,61.4243,147.5127,147.5127,No,Present at low densities,-2.570638842,11.52474411,B
8,1,1999,703,25.64102564,147,February,NA,post,141.0983,170.3898,253.817,281.9911,66.7694,148.6105,148.6105,No,Present at low densities,24.89814983,33.21449288,B
8,1,1999,703,25.64102564,147,February,NA,post,141.0983,170.3898,253.817,281.9911,66.7694,148.6105,148.6105,No,Present at low densities,24.89814983,33.21449288,B
8,1,1999,703,25.64102564,147,February,NA,post,141.0983,170.3898,253.817,281.9911,66.7694,148.6105,148.6105,No,Present at low densities,24.89814983,33.21449288,B
8,1,1999,703,25.64102564,147,February,NA,post,141.0983,170.3898,253.817,281.9911,66.7694,148.6105,148.6105,No,Present at low densities,24.89814983,33.21449288,B
8,1,1998,852,37.83783784,51,February,NA,post,170.3898,232.697,281.9911,430.3056,122.9336,209.2085,209.2085,No,Present at low densities,25.18009263,31.11859635,B
8,1,2001,64,43.75,46,February,NA,post,147.3979,150.9094,226.41447,235.9361,72.2951,158.3184,158.3184,No,Present at low densities,9.565738381,16.30950739,B
8,1,2001,1286,42.30769231,185,February,NA,post,147.3979,150.9094,226.41447,235.9361,72.2951,158.3184,158.3184,No,Present at low densities,9.565738381,16.30950739,B
8,1,2005,567,32.05128205,103,February,NA,post,214.7889,170.2239,329.9358,271.4706,123.0804,206.5458,206.5458,No,Present at low densities,24.24721066,32.9425021,B
8,1,1998,45,30.43478261,30,February,NA,post,170.3898,232.697,281.9911,430.3056,122.9336,209.2085,209.2085,No,Present at low densities,25.18009263,31.11859635,B
8,1,2007,1557,49.16317992,1426,February,NA,post,165.0887,146.3637,262.1895,245.9364,84.4018,147.9487,147.9487,No,Present at low densities,21.03071592,24.55674107,B
8,1,2007,1557,49.16317992,1426,February,NA,post,165.0887,146.3637,262.1895,245.9364,84.4018,147.9487,147.9487,No,Present at low densities,21.03071592,24.55674107,B
8,1,2007,1557,49.16317992,1426,February,NA,post,165.0887,146.3637,262.1895,245.9364,84.4018,147.9487,147.9487,No,Present at low densities,21.03071592,24.55674107,B
8,1,2007,1557,49.16317992,1426,February,NA,post,165.0887,146.3637,262.1895,245.9364,84.4018,147.9487,147.9487,No,Present at low densities,21.03071592,24.55674107,B
8,1,2006,1029,44.20289855,597,February,NA,post,146.3637,214.7889,245.9364,329.9358,51.1982,185.4174,185.4174,No,Present at low densities,13.87141587,22.63668006,B
8,1,2006,1029,44.20289855,597,February,NA,post,146.3637,214.7889,245.9364,329.9358,51.1982,185.4174,185.4174,No,Present at low densities,13.87141587,22.63668006,B
8,1,2006,1029,44.20289855,597,February,NA,post,146.3637,214.7889,245.9364,329.9358,51.1982,185.4174,185.4174,No,Present at low densities,13.87141587,22.63668006,B
8,1,2003,850,37.97468354,327,February,NA,post,148.0901,161.1863,202.4068,286.3083,98.3539,167.1462,167.1462,No,Present at low densities,14.52258648,23.50887817,B
8,1,2005,567,32.05128205,103,February,NA,post,214.7889,170.2239,329.9358,271.4706,123.0804,206.5458,206.5458,No,Present at low densities,24.24721066,32.9425021,B
8,1,2003,850,37.97468354,327,February,NA,post,148.0901,161.1863,202.4068,286.3083,98.3539,167.1462,167.1462,No,Present at low densities,14.52258648,23.50887817,B
8,1,2005,567,32.05128205,103,February,NA,post,214.7889,170.2239,329.9358,271.4706,123.0804,206.5458,206.5458,No,Present at low densities,24.24721066,32.9425021,B
8,1,2005,567,32.05128205,103,February,NA,post,214.7889,170.2239,329.9358,271.4706,123.0804,206.5458,206.5458,No,Present at low densities,24.24721066,32.9425021,B
8,1,2004,1130,37.08609272,414,February,NA,post,170.2239,148.0901,271.4706,202.4068,63.4241,176.12545,176.12545,No,Present at low densities,4.400638063,20.01821776,B
8,1,2004,1130,37.08609272,414,February,NA,post,170.2239,148.0901,271.4706,202.4068,63.4241,176.12545,176.12545,No,Present at low densities,4.400638063,20.01821776,B
8,1,2004,1130,37.08609272,414,February,NA,post,170.2239,148.0901,271.4706,202.4068,63.4241,176.12545,176.12545,No,Present at low densities,4.400638063,20.01821776,B
8,1,2004,1130,37.08609272,414,February,NA,post,170.2239,148.0901,271.4706,202.4068,63.4241,176.12545,176.12545,No,Present at low densities,4.400638063,20.01821776,B
8,1,2003,850,37.97468354,327,February,NA,post,148.0901,161.1863,202.4068,286.3083,98.3539,167.1462,167.1462,No,Present at low densities,14.52258648,23.50887817,B
8,1,2008,1025,39.68503937,887,February,NA,post,239.4632,165.0887,352.1429,262.1895,102.6527,221.6773,221.6773,No,Present at low densities,18.78290126,28.38212961,B
8,1,2006,1029,44.20289855,597,February,NA,post,146.3637,214.7889,245.9364,329.9358,51.1982,185.4174,185.4174,No,Present at low densities,13.87141587,22.63668006,B
8,1,1989,93,42,71,February,NA,post,95.3209,97.4804,265.4757,162.87894,118.999,120.0272,120.0272,No,Present at low densities,16.07042738,23.51376966,B
